order_id,region,product,price,quantity,revenue
282445,US,Phone,227,3,681
282446,EU,Phone,692,3,2076
282447,EU,Laptop,676,2,1352
282448,EU,Laptop,1440,2,2880
282449,US,Phone,420,4,1680
282450,EU,Laptop,967,3,2901
282451,EU,Tablet,1279,4,5116
282452,EU,Laptop,1263,4,5052
282453,US,Laptop,1466,2,2932
282454,US,Monitor,260,3,780
282455,US,Monitor,276,2,552
282456,EU,Laptop,1098,2,2196
282457,India,Phone,270,3,810
282458,India,Monitor,1230,4,4920
282459,US,Tablet,415,4,1660
282460,India,Tablet,1293,2,2586
282461,India,Tablet,1477,4,5908
282462,US,Tablet,798,4,3192
282463,India,Phone,1425,4,5700
282464,EU,Phone,225,3,675
282465,US,Tablet,271,4,1084
282466,US,Tablet,935,2,1870
282467,EU,Phone,1340,3,4020
282468,EU,Tablet,1261,1,1261
282469,India,Tablet,950,3,2850
282470,US,Phone,476,1,476
282471,EU,Laptop,1335,1,1335
282472,India,Monitor,286,3,858
282473,India,Monitor,1393,2,2786
282474,EU,Monitor,530,3,1590
282475,India,Laptop,1320,1,1320
282476,India,Tablet,1154,1,1154
282477,US,Laptop,809,2,1618
282478,US,Phone,662,4,2648
282479,EU,Phone,1173,3,3519
282480,US,Monitor,1301,4,5204
282481,India,Monitor,462,3,1386
282482,India,Phone,1352,4,5408
282483,US,Tablet,1388,2,2776
282484,EU,Laptop,1018,4,4072
282485,EU,Phone,413,1,413
282486,India,Tablet,964,1,964
282487,US,Monitor,1445,3,4335
282488,EU,Phone,884,4,3536
282489,India,Monitor,370,4,1480
282490,US,Tablet,1464,2,2928
282491,EU,Monitor,226,2,452
282492,EU,Monitor,392,2,784
282493,US,Tablet,1085,3,3255
282494,US,Phone,300,3,900
282495,India,Tablet,839,4,3356
282496,India,Monitor,1114,3,3342
282497,EU,Laptop,815,2,1630
282498,US,Laptop,888,1,888
282499,US,Monitor,1014,3,3042
282500,US,Monitor,1491,1,1491
282501,EU,Phone,516,3,1548
282502,US,Laptop,467,2,934
282503,EU,Laptop,742,3,2226
282504,US,Tablet,613,4,2452
282505,India,Phone,1427,3,4281
282506,India,Laptop,747,4,2988
282507,India,Laptop,217,3,651
282508,India,Laptop,769,1,769
282509,EU,Phone,775,1,775
282510,India,Laptop,344,1,344
282511,EU,Phone,310,3,930
282512,India,Tablet,224,1,224
282513,EU,Laptop,1295,2,2590
282514,EU,Laptop,1337,4,5348
282515,EU,Monitor,1082,2,2164
282516,US,Phone,810,4,3240
282517,US,Tablet,959,4,3836
282518,US,Tablet,285,3,855
282519,India,Phone,895,3,2685
282520,EU,Laptop,1207,3,3621
282521,EU,Laptop,945,1,945
282522,EU,Tablet,1003,4,4012
282523,US,Phone,418,3,1254
282524,EU,Monitor,992,1,992
282525,US,Laptop,1384,1,1384
282526,US,Monitor,1332,3,3996
282527,India,Laptop,838,2,1676
282528,US,Tablet,1174,4,4696
282529,EU,Phone,410,2,820
282530,India,Laptop,1337,2,2674
282531,India,Laptop,1120,4,4480
282532,US,Tablet,781,1,781
282533,India,Phone,1004,3,3012
282534,EU,Laptop,1052,4,4208
282535,EU,Phone,876,3,2628
282536,EU,Phone,958,3,2874
282537,EU,Phone,1097,4,4388
282538,US,Tablet,402,3,1206
282539,EU,Phone,328,3,984
282540,India,Phone,1121,1,1121
282541,US,Laptop,1123,4,4492
282542,India,Tablet,1321,2,2642
282543,India,Laptop,336,4,1344
282544,India,Phone,584,3,1752
282545,India,Laptop,883,2,1766
282546,EU,Laptop,638,4,2552
282547,India,Tablet,562,4,2248
282548,EU,Laptop,1038,4,4152
282549,India,Laptop,1088,3,3264
282550,EU,Tablet,1434,3,4302
282551,US,Monitor,674,3,2022
282552,US,Monitor,569,2,1138
282553,EU,Laptop,605,3,1815
282554,EU,Laptop,260,3,780
282555,EU,Phone,263,3,789
282556,EU,Tablet,461,3,1383
282557,India,Phone,963,4,3852
282558,EU,Monitor,1485,4,5940
282559,US,Monitor,258,4,1032
282560,India,Laptop,646,3,1938
282561,US,Phone,1428,1,1428
282562,EU,Monitor,1071,3,3213
282563,India,Monitor,372,1,372
282564,US,Laptop,472,4,1888
282565,US,Phone,615,3,1845
282566,EU,Monitor,573,2,1146
282567,US,Tablet,210,1,210
282568,EU,Phone,1413,1,1413
282569,EU,Phone,672,1,672
282570,India,Tablet,923,2,1846
282571,EU,Monitor,1311,2,2622
282572,EU,Phone,461,3,1383
282573,EU,Tablet,622,1,622
282574,US,Tablet,1481,4,5924
282575,EU,Phone,1304,3,3912
282576,US,Laptop,482,4,1928
282577,EU,Monitor,357,1,357
282578,US,Tablet,446,3,1338
282579,India,Monitor,689,2,1378
282580,EU,Monitor,1067,4,4268
282581,US,Phone,857,2,1714
282582,India,Tablet,847,1,847
282583,EU,Tablet,417,1,417
282584,EU,Monitor,1257,2,2514
282585,US,Laptop,849,1,849
282586,US,Monitor,1370,3,4110
282587,EU,Monitor,261,1,261
282588,EU,Laptop,367,1,367
282589,India,Tablet,1189,1,1189
282590,EU,Tablet,423,4,1692
282591,EU,Monitor,1165,1,1165
282592,India,Tablet,604,3,1812
282593,India,Tablet,1426,1,1426
282594,India,Tablet,1481,1,1481
282595,EU,Tablet,1390,4,5560
282596,EU,Phone,766,2,1532
282597,India,Tablet,275,1,275
282598,US,Tablet,1354,4,5416
282599,US,Monitor,1470,2,2940
282600,India,Tablet,500,3,1500
282601,EU,Phone,635,1,635
282602,EU,Monitor,1270,3,3810
282603,India,Phone,442,2,884
282604,US,Monitor,315,1,315
282605,US,Phone,480,1,480
282606,EU,Phone,925,2,1850
282607,India,Phone,546,3,1638
282608,India,Monitor,1351,3,4053
282609,India,Phone,975,2,1950
282610,EU,Laptop,1096,3,3288
282611,India,Monitor,1184,4,4736
282612,EU,Monitor,1388,4,5552
282613,US,Tablet,1101,1,1101
282614,US,Tablet,1423,2,2846
282615,EU,Tablet,756,2,1512
282616,India,Laptop,1131,1,1131
282617,India,Tablet,869,1,869
282618,US,Phone,898,3,2694
282619,India,Laptop,1488,2,2976
282620,US,Laptop,629,1,629
282621,EU,Monitor,1413,3,4239
282622,EU,Monitor,215,2,430
282623,India,Monitor,1013,2,2026
282624,EU,Laptop,1444,1,1444
282625,US,Phone,270,4,1080
282626,India,Monitor,907,1,907
282627,India,Monitor,209,3,627
282628,India,Phone,437,4,1748
282629,EU,Monitor,631,4,2524
282630,India,Laptop,1062,4,4248
282631,India,Monitor,1209,4,4836
282632,EU,Phone,1209,3,3627
282633,US,Monitor,293,1,293
282634,EU,Phone,1026,3,3078
282635,US,Laptop,519,1,519
282636,EU,Laptop,927,3,2781
282637,EU,Phone,929,3,2787
282638,US,Monitor,852,3,2556
282639,India,Tablet,310,4,1240
282640,US,Monitor,893,1,893
282641,US,Tablet,1301,4,5204
282642,EU,Monitor,771,1,771
282643,India,Phone,556,4,2224
282644,EU,Tablet,1390,1,1390
282645,US,Monitor,1084,2,2168
282646,US,Monitor,832,3,2496
282647,EU,Monitor,910,3,2730
282648,India,Phone,1459,3,4377
282649,India,Phone,1363,1,1363
282650,US,Phone,952,4,3808
282651,EU,Phone,257,3,771
282652,US,Monitor,211,3,633
282653,EU,Laptop,1492,1,1492
282654,US,Phone,815,4,3260
282655,India,Monitor,1250,3,3750
282656,US,Tablet,920,2,1840
282657,US,Phone,614,3,1842
282658,EU,Phone,867,4,3468
282659,India,Tablet,286,1,286
282660,EU,Monitor,251,1,251
282661,India,Phone,239,3,717
282662,US,Laptop,290,1,290
282663,US,Tablet,1328,4,5312
282664,EU,Monitor,564,1,564
282665,India,Tablet,999,3,2997
282666,India,Phone,657,3,1971
282667,US,Monitor,445,4,1780
282668,India,Monitor,1040,1,1040
282669,US,Phone,643,3,1929
282670,India,Laptop,225,3,675
282671,EU,Phone,469,4,1876
282672,EU,Laptop,1438,2,2876
282673,US,Monitor,308,2,616
282674,US,Tablet,560,4,2240
282675,US,Tablet,1208,4,4832
282676,US,Phone,619,4,2476
282677,EU,Tablet,718,3,2154
282678,EU,Laptop,1446,3,4338
282679,US,Tablet,1159,4,4636
282680,EU,Phone,901,4,3604
282681,US,Monitor,1221,4,4884
282682,US,Laptop,1124,4,4496
282683,EU,Laptop,577,1,577
282684,India,Laptop,1227,1,1227
282685,US,Monitor,445,4,1780
282686,EU,Phone,1018,4,4072
282687,US,Tablet,473,1,473
282688,US,Monitor,923,4,3692
282689,US,Phone,921,4,3684
282690,India,Monitor,1061,1,1061
282691,EU,Monitor,839,2,1678
282692,India,Phone,1269,1,1269
282693,EU,Tablet,708,3,2124
282694,EU,Tablet,290,1,290
282695,EU,Phone,1275,3,3825
282696,India,Monitor,1258,4,5032
282697,EU,Monitor,1022,3,3066
282698,US,Phone,496,3,1488
282699,US,Monitor,705,3,2115
282700,India,Monitor,874,3,2622
282701,US,Laptop,1337,2,2674
282702,EU,Laptop,1219,3,3657
282703,US,Phone,1349,4,5396
282704,EU,Monitor,288,2,576
282705,US,Monitor,887,1,887
282706,US,Laptop,491,1,491
282707,US,Phone,229,1,229
282708,US,Tablet,866,1,866
282709,EU,Tablet,1208,2,2416
282710,India,Tablet,1209,1,1209
282711,US,Tablet,1202,4,4808
282712,India,Monitor,868,1,868
282713,EU,Monitor,830,3,2490
282714,US,Laptop,1115,3,3345
282715,India,Phone,917,3,2751
282716,US,Tablet,413,3,1239
282717,US,Phone,725,1,725
282718,EU,Phone,371,3,1113
282719,EU,Phone,432,4,1728
282720,EU,Monitor,1176,2,2352
282721,US,Tablet,1371,3,4113
282722,EU,Laptop,1259,1,1259
282723,India,Phone,1219,4,4876
282724,India,Tablet,1273,3,3819
282725,India,Laptop,653,4,2612
282726,US,Tablet,726,2,1452
282727,EU,Laptop,1023,2,2046
282728,India,Phone,1174,4,4696
282729,US,Monitor,499,2,998
282730,India,Monitor,1052,3,3156
282731,US,Monitor,778,4,3112
282732,India,Phone,688,3,2064
282733,EU,Phone,446,4,1784
282734,EU,Phone,1005,1,1005
282735,EU,Phone,580,2,1160
282736,US,Laptop,1317,3,3951
282737,US,Monitor,1088,4,4352
282738,EU,Phone,995,2,1990
282739,EU,Laptop,844,3,2532
282740,India,Monitor,555,4,2220
282741,US,Phone,531,4,2124
282742,EU,Monitor,1413,3,4239
282743,India,Phone,865,1,865
282744,US,Laptop,1282,1,1282
282745,US,Tablet,566,2,1132
282746,India,Tablet,1445,1,1445
282747,India,Tablet,1017,1,1017
282748,India,Laptop,477,4,1908
282749,US,Laptop,257,1,257
282750,India,Monitor,436,4,1744
282751,US,Monitor,248,1,248
282752,EU,Monitor,1150,3,3450
282753,US,Phone,470,1,470
282754,India,Monitor,861,2,1722
282755,US,Phone,286,1,286
282756,India,Monitor,309,1,309
282757,US,Tablet,1077,1,1077
282758,US,Phone,1422,3,4266
282759,India,Tablet,1354,2,2708
282760,India,Monitor,227,3,681
282761,India,Laptop,1419,2,2838
282762,EU,Monitor,888,1,888
282763,US,Monitor,999,3,2997
282764,US,Laptop,1463,4,5852
282765,US,Tablet,1095,4,4380
282766,EU,Laptop,1448,2,2896
282767,US,Laptop,1108,1,1108
282768,EU,Phone,1008,1,1008
282769,US,Monitor,430,2,860
282770,EU,Tablet,281,4,1124
282771,India,Phone,1301,4,5204
282772,India,Tablet,1375,3,4125
282773,EU,Monitor,379,1,379
282774,India,Phone,635,2,1270
282775,US,Laptop,1466,3,4398
282776,India,Phone,1479,4,5916
282777,US,Tablet,1313,4,5252
282778,India,Laptop,882,2,1764
282779,EU,Tablet,308,2,616
282780,US,Monitor,1487,1,1487
282781,US,Phone,997,3,2991
282782,US,Tablet,743,4,2972
282783,EU,Tablet,1042,3,3126
282784,India,Monitor,1307,3,3921
282785,US,Phone,762,4,3048
282786,US,Laptop,854,4,3416
282787,EU,Monitor,1321,3,3963
282788,US,Phone,1374,3,4122
282789,EU,Tablet,1143,2,2286
282790,EU,Tablet,765,3,2295
282791,US,Phone,271,1,271
282792,US,Phone,344,2,688
282793,EU,Phone,1127,4,4508
282794,US,Laptop,533,2,1066
282795,EU,Phone,604,4,2416
282796,India,Monitor,707,4,2828
282797,India,Laptop,957,1,957
282798,India,Phone,851,3,2553
282799,EU,Tablet,1331,2,2662
282800,US,Phone,603,2,1206
282801,India,Monitor,1016,4,4064
282802,US,Monitor,468,3,1404
282803,EU,Monitor,345,2,690
282804,EU,Laptop,1163,4,4652
282805,US,Monitor,1238,4,4952
282806,EU,Tablet,990,1,990
282807,India,Laptop,1314,4,5256
282808,EU,Monitor,1272,1,1272
282809,EU,Laptop,485,2,970
282810,India,Phone,601,2,1202
282811,US,Phone,350,4,1400
282812,US,Monitor,206,1,206
282813,EU,Tablet,805,2,1610
282814,EU,Phone,465,3,1395
282815,US,Monitor,1298,3,3894
282816,EU,Tablet,1103,2,2206
282817,EU,Monitor,933,1,933
282818,US,Tablet,929,4,3716
282819,EU,Phone,223,3,669
282820,US,Phone,704,1,704
282821,EU,Phone,1200,1,1200
282822,US,Monitor,424,3,1272
282823,India,Phone,327,1,327
282824,US,Laptop,898,3,2694
282825,India,Tablet,518,1,518
282826,EU,Tablet,270,3,810
282827,US,Phone,682,3,2046
282828,India,Tablet,1201,3,3603
282829,India,Phone,1319,3,3957
282830,US,Monitor,949,2,1898
282831,EU,Monitor,1417,2,2834
282832,US,Monitor,1010,2,2020
282833,India,Laptop,785,1,785
282834,US,Monitor,770,3,2310
282835,US,Tablet,435,1,435
282836,US,Laptop,582,2,1164
282837,India,Monitor,647,4,2588
282838,US,Tablet,1195,3,3585
282839,US,Monitor,673,4,2692
282840,India,Phone,1114,3,3342
282841,EU,Monitor,1136,1,1136
282842,EU,Monitor,1171,1,1171
282843,India,Tablet,599,2,1198
282844,US,Phone,1426,4,5704
282845,India,Monitor,562,3,1686
282846,India,Laptop,1078,2,2156
282847,EU,Phone,1046,1,1046
282848,US,Phone,556,1,556
282849,India,Phone,609,3,1827
282850,US,Tablet,1227,3,3681
282851,EU,Monitor,546,1,546
282852,India,Tablet,1449,3,4347
282853,US,Phone,1032,1,1032
282854,India,Phone,233,3,699
282855,India,Phone,1160,2,2320
282856,EU,Monitor,1165,1,1165
282857,US,Phone,907,2,1814
282858,US,Phone,677,2,1354
282859,India,Laptop,824,1,824
282860,India,Monitor,386,4,1544
282861,India,Monitor,1162,1,1162
282862,India,Laptop,643,1,643
282863,India,Tablet,258,1,258
282864,EU,Laptop,911,4,3644
282865,US,Tablet,1373,1,1373
282866,EU,Phone,377,2,754
282867,US,Monitor,1223,1,1223
282868,EU,Phone,379,1,379
282869,US,Monitor,407,4,1628
282870,EU,Phone,1049,1,1049
282871,India,Tablet,325,4,1300
282872,India,Laptop,821,3,2463
282873,EU,Phone,647,1,647
282874,US,Monitor,857,4,3428
282875,India,Phone,715,4,2860
282876,India,Phone,727,3,2181
282877,US,Tablet,823,3,2469
282878,US,Phone,325,2,650
282879,US,Laptop,840,1,840
282880,India,Laptop,488,2,976
282881,India,Phone,1009,4,4036
282882,US,Tablet,1394,4,5576
282883,EU,Laptop,1019,1,1019
282884,India,Tablet,1363,3,4089
282885,US,Tablet,210,4,840
282886,India,Tablet,1107,1,1107
282887,EU,Monitor,1286,1,1286
282888,EU,Tablet,741,4,2964
282889,India,Laptop,776,3,2328
282890,US,Monitor,1124,2,2248
282891,EU,Phone,867,4,3468
282892,US,Monitor,926,4,3704
282893,EU,Laptop,837,3,2511
282894,US,Monitor,916,4,3664
282895,EU,Monitor,281,3,843
282896,EU,Tablet,898,3,2694
282897,EU,Phone,783,4,3132
282898,India,Monitor,487,2,974
282899,EU,Phone,705,3,2115
282900,India,Tablet,926,4,3704
282901,India,Tablet,857,1,857
282902,US,Phone,488,3,1464
282903,US,Tablet,1274,2,2548
282904,EU,Monitor,1162,3,3486
282905,EU,Monitor,683,1,683
282906,EU,Laptop,1043,4,4172
282907,India,Laptop,681,4,2724
282908,US,Tablet,900,2,1800
282909,US,Phone,477,3,1431
282910,India,Laptop,1164,2,2328
282911,US,Phone,963,3,2889
282912,EU,Laptop,908,2,1816
282913,US,Monitor,791,4,3164
282914,US,Tablet,379,3,1137
282915,India,Phone,494,2,988
282916,India,Tablet,1178,4,4712
282917,India,Tablet,331,1,331
282918,India,Monitor,1049,2,2098
282919,EU,Monitor,602,2,1204
282920,India,Tablet,1206,2,2412
282921,India,Laptop,982,2,1964
282922,India,Monitor,1283,2,2566
282923,US,Laptop,1015,4,4060
282924,EU,Laptop,460,3,1380
282925,India,Tablet,763,1,763
282926,EU,Tablet,1476,4,5904
282927,US,Laptop,1301,1,1301
282928,India,Laptop,1162,3,3486
282929,EU,Laptop,1101,1,1101
282930,India,Phone,794,3,2382
282931,US,Phone,946,2,1892
282932,US,Tablet,657,3,1971
282933,India,Monitor,886,1,886
282934,US,Tablet,1288,4,5152
282935,India,Laptop,622,2,1244
282936,US,Monitor,731,3,2193
282937,US,Laptop,611,2,1222
282938,EU,Laptop,779,2,1558
282939,US,Phone,420,1,420
282940,EU,Phone,249,1,249
282941,EU,Monitor,874,2,1748
282942,US,Laptop,419,4,1676
282943,EU,Tablet,1482,3,4446
282944,US,Tablet,1267,3,3801
282945,EU,Phone,532,2,1064
282946,India,Monitor,750,2,1500
282947,India,Phone,844,3,2532
282948,India,Tablet,381,3,1143
282949,US,Phone,1024,4,4096
282950,EU,Tablet,902,2,1804
282951,EU,Monitor,694,4,2776
282952,US,Tablet,966,4,3864
282953,India,Phone,443,2,886
282954,EU,Monitor,877,4,3508
282955,India,Phone,791,3,2373
282956,India,Laptop,268,4,1072
282957,US,Tablet,1154,4,4616
282958,India,Laptop,1270,3,3810
282959,US,Phone,1015,1,1015
282960,EU,Monitor,538,2,1076
282961,EU,Phone,1042,4,4168
282962,EU,Phone,1009,1,1009
282963,India,Laptop,1323,3,3969
282964,US,Laptop,1452,4,5808
282965,EU,Tablet,1490,1,1490
282966,EU,Tablet,1002,1,1002
282967,India,Tablet,830,1,830
282968,India,Monitor,1231,1,1231
282969,India,Laptop,519,2,1038
282970,US,Monitor,1309,4,5236
282971,EU,Monitor,662,3,1986
282972,EU,Tablet,360,2,720
282973,US,Tablet,1250,4,5000
282974,India,Monitor,1224,2,2448
282975,US,Monitor,877,2,1754
282976,India,Monitor,1453,2,2906
282977,India,Laptop,1352,2,2704
282978,EU,Monitor,1166,1,1166
282979,India,Phone,1375,3,4125
282980,EU,Tablet,974,1,974
282981,US,Tablet,1360,4,5440
282982,US,Laptop,1249,3,3747
282983,US,Phone,738,1,738
282984,US,Tablet,799,3,2397
282985,US,Tablet,363,3,1089
282986,EU,Laptop,457,4,1828
282987,India,Monitor,201,3,603
282988,India,Phone,222,1,222
282989,India,Phone,970,1,970
282990,India,Laptop,1184,3,3552
282991,EU,Tablet,335,1,335
282992,India,Phone,1253,1,1253
282993,US,Phone,1147,3,3441
282994,India,Laptop,929,1,929
282995,EU,Tablet,1380,3,4140
282996,EU,Monitor,1439,1,1439
282997,India,Monitor,904,1,904
282998,US,Phone,814,2,1628
282999,EU,Tablet,1052,2,2104
283000,US,Tablet,213,2,426
283001,US,Phone,1450,4,5800
283002,US,Tablet,1307,3,3921
283003,India,Phone,1215,4,4860
283004,EU,Tablet,849,4,3396
283005,India,Monitor,1430,2,2860
283006,EU,Tablet,880,3,2640
283007,EU,Tablet,522,1,522
283008,US,Tablet,1115,2,2230
283009,India,Tablet,1062,2,2124
283010,US,Tablet,1415,2,2830
283011,US,Monitor,1290,3,3870
283012,US,Monitor,1294,4,5176
283013,India,Phone,1491,1,1491
283014,India,Laptop,305,4,1220
283015,India,Phone,1395,1,1395
283016,EU,Laptop,1298,2,2596
283017,EU,Phone,807,2,1614
283018,EU,Monitor,320,3,960
283019,EU,Monitor,978,2,1956
283020,India,Laptop,1043,3,3129
283021,EU,Laptop,992,1,992
283022,India,Laptop,846,2,1692
283023,EU,Tablet,281,1,281
283024,EU,Tablet,1345,2,2690
283025,EU,Monitor,977,2,1954
283026,India,Tablet,599,4,2396
283027,US,Phone,1425,4,5700
283028,India,Tablet,841,1,841
283029,US,Monitor,1255,4,5020
283030,India,Tablet,940,1,940
283031,India,Monitor,1357,3,4071
283032,EU,Phone,589,4,2356
283033,US,Phone,1140,2,2280
283034,US,Tablet,1157,4,4628
283035,EU,Phone,1307,2,2614
283036,India,Phone,394,2,788
283037,EU,Monitor,342,4,1368
283038,India,Monitor,657,4,2628
283039,India,Phone,1324,3,3972
283040,US,Monitor,520,1,520
283041,India,Phone,1071,3,3213
283042,EU,Monitor,722,1,722
283043,India,Phone,874,2,1748
283044,India,Phone,1293,1,1293
283045,EU,Laptop,504,4,2016
283046,US,Monitor,919,3,2757
283047,US,Monitor,621,3,1863
283048,India,Monitor,1174,1,1174
283049,US,Laptop,762,3,2286
283050,US,Laptop,543,4,2172
283051,EU,Phone,1319,2,2638
283052,US,Tablet,898,3,2694
283053,EU,Phone,533,1,533
283054,US,Laptop,700,4,2800
283055,US,Tablet,688,4,2752
283056,US,Tablet,248,1,248
283057,India,Tablet,623,2,1246
283058,India,Phone,858,2,1716
283059,US,Tablet,1175,4,4700
283060,EU,Laptop,928,1,928
283061,US,Phone,1106,4,4424
283062,US,Phone,977,3,2931
283063,EU,Tablet,912,3,2736
283064,EU,Laptop,668,2,1336
283065,EU,Phone,1261,4,5044
283066,US,Monitor,770,4,3080
283067,US,Laptop,383,1,383
283068,EU,Phone,1053,3,3159
283069,India,Phone,380,2,760
283070,EU,Monitor,545,3,1635
283071,EU,Laptop,252,2,504
283072,US,Tablet,867,1,867
283073,EU,Monitor,1454,4,5816
283074,EU,Laptop,256,1,256
283075,India,Laptop,781,1,781
283076,EU,Phone,889,4,3556
283077,EU,Laptop,969,1,969
283078,EU,Monitor,1082,4,4328
283079,India,Phone,638,3,1914
283080,US,Phone,1086,2,2172
283081,EU,Phone,1090,3,3270
283082,EU,Tablet,1181,1,1181
283083,US,Phone,893,1,893
283084,US,Monitor,709,1,709
283085,US,Phone,272,4,1088
283086,India,Monitor,1124,1,1124
283087,US,Laptop,1126,3,3378
283088,US,Tablet,555,2,1110
283089,EU,Tablet,991,3,2973
283090,EU,Laptop,694,3,2082
283091,US,Tablet,1122,4,4488
283092,US,Laptop,1101,3,3303
283093,EU,Tablet,1373,4,5492
283094,US,Tablet,1226,1,1226
283095,India,Monitor,846,3,2538
283096,India,Monitor,1341,3,4023
283097,India,Monitor,991,2,1982
283098,US,Tablet,1391,1,1391
283099,EU,Phone,815,2,1630
283100,US,Laptop,789,1,789
283101,US,Laptop,650,3,1950
283102,India,Laptop,1468,4,5872
283103,EU,Monitor,1309,2,2618
283104,EU,Laptop,731,1,731
283105,India,Tablet,846,3,2538
283106,EU,Monitor,824,3,2472
283107,US,Phone,770,3,2310
283108,US,Laptop,616,2,1232
283109,US,Laptop,1069,4,4276
283110,US,Tablet,869,1,869
283111,US,Phone,545,2,1090
283112,India,Monitor,684,4,2736
283113,India,Monitor,1464,4,5856
283114,EU,Laptop,540,2,1080
283115,India,Tablet,220,1,220
283116,EU,Monitor,1034,4,4136
283117,India,Monitor,967,3,2901
283118,India,Phone,1206,1,1206
283119,India,Phone,997,4,3988
283120,India,Laptop,1427,2,2854
283121,EU,Tablet,1393,3,4179
283122,US,Tablet,252,1,252
283123,EU,Phone,1065,4,4260
283124,EU,Laptop,562,3,1686
283125,US,Tablet,1022,1,1022
283126,India,Monitor,637,4,2548
283127,EU,Phone,225,1,225
283128,India,Tablet,687,2,1374
283129,US,Monitor,955,4,3820
283130,India,Monitor,299,1,299
283131,EU,Monitor,530,1,530
283132,EU,Tablet,412,2,824
283133,EU,Laptop,1429,2,2858
283134,EU,Tablet,714,2,1428
283135,India,Tablet,1275,2,2550
283136,EU,Tablet,1137,4,4548
283137,India,Monitor,204,3,612
283138,US,Phone,1082,1,1082
283139,EU,Phone,921,4,3684
283140,EU,Laptop,1163,2,2326
283141,US,Laptop,1279,2,2558
283142,US,Monitor,875,1,875
283143,EU,Monitor,866,3,2598
283144,India,Phone,837,4,3348
283145,India,Monitor,1028,4,4112
283146,US,Monitor,1450,4,5800
283147,US,Laptop,1071,1,1071
283148,US,Tablet,1179,3,3537
283149,US,Tablet,991,3,2973
283150,US,Monitor,451,4,1804
283151,India,Phone,1482,4,5928
283152,US,Phone,758,1,758
283153,India,Laptop,1426,2,2852
283154,India,Laptop,354,4,1416
283155,US,Tablet,1392,3,4176
283156,US,Monitor,1195,3,3585
283157,US,Laptop,1019,3,3057
283158,US,Phone,675,4,2700
283159,India,Tablet,233,4,932
283160,EU,Phone,1294,3,3882
283161,EU,Monitor,1402,2,2804
283162,US,Tablet,905,2,1810
283163,India,Monitor,918,4,3672
283164,EU,Laptop,393,1,393
283165,US,Monitor,1139,2,2278
283166,EU,Monitor,472,4,1888
283167,India,Tablet,371,4,1484
283168,India,Phone,239,4,956
283169,EU,Phone,1054,4,4216
283170,US,Tablet,1278,2,2556
283171,EU,Phone,855,4,3420
283172,EU,Laptop,928,4,3712
283173,US,Laptop,1173,4,4692
283174,EU,Monitor,891,3,2673
283175,US,Phone,325,2,650
283176,US,Monitor,1343,2,2686
283177,EU,Tablet,1179,4,4716
283178,India,Tablet,492,3,1476
283179,EU,Tablet,1428,3,4284
283180,US,Monitor,1268,1,1268
283181,EU,Laptop,1421,4,5684
283182,US,Laptop,688,3,2064
283183,EU,Tablet,334,1,334
283184,EU,Monitor,627,1,627
283185,India,Tablet,499,3,1497
283186,EU,Tablet,541,4,2164
283187,EU,Monitor,532,1,532
283188,US,Tablet,1083,4,4332
283189,US,Tablet,1238,3,3714
283190,US,Tablet,1165,1,1165
283191,India,Tablet,732,3,2196
283192,US,Tablet,792,4,3168
283193,India,Laptop,823,3,2469
283194,India,Phone,377,2,754
283195,US,Monitor,612,4,2448
283196,US,Phone,447,3,1341
283197,India,Monitor,293,1,293
283198,India,Monitor,757,2,1514
283199,EU,Tablet,1136,4,4544
283200,India,Phone,245,4,980
283201,EU,Monitor,1336,2,2672
283202,EU,Laptop,579,1,579
283203,EU,Tablet,206,3,618
283204,India,Phone,642,1,642
283205,EU,Laptop,208,1,208
283206,US,Phone,1493,1,1493
283207,US,Tablet,756,4,3024
283208,India,Phone,1102,3,3306
283209,EU,Laptop,849,3,2547
283210,India,Tablet,785,4,3140
283211,US,Tablet,693,1,693
283212,US,Laptop,1336,2,2672
283213,EU,Tablet,382,1,382
283214,India,Monitor,1224,2,2448
283215,US,Tablet,671,3,2013
283216,US,Tablet,900,4,3600
283217,US,Tablet,966,3,2898
283218,India,Monitor,265,1,265
283219,India,Tablet,1478,1,1478
283220,EU,Phone,410,4,1640
283221,US,Tablet,1358,3,4074
283222,EU,Phone,1105,2,2210
283223,EU,Phone,1019,1,1019
283224,EU,Monitor,623,4,2492
283225,EU,Phone,590,4,2360
283226,India,Laptop,1012,4,4048
283227,US,Laptop,745,4,2980
283228,US,Phone,1062,1,1062
283229,US,Laptop,1289,3,3867
283230,EU,Laptop,577,4,2308
283231,US,Laptop,887,1,887
283232,US,Phone,841,1,841
283233,India,Phone,1483,4,5932
283234,India,Monitor,217,1,217
283235,India,Phone,743,2,1486
283236,US,Tablet,863,3,2589
283237,US,Tablet,1333,2,2666
283238,India,Phone,1408,4,5632
283239,India,Laptop,1471,3,4413
283240,US,Tablet,1021,2,2042
283241,India,Phone,1238,1,1238
283242,EU,Phone,977,2,1954
283243,US,Tablet,1252,3,3756
283244,EU,Phone,278,1,278
283245,US,Laptop,479,1,479
283246,EU,Monitor,651,4,2604
283247,US,Tablet,319,1,319
283248,India,Tablet,315,4,1260
283249,EU,Monitor,918,1,918
283250,US,Tablet,1348,1,1348
283251,EU,Laptop,1366,4,5464
283252,US,Laptop,240,4,960
283253,India,Monitor,1295,4,5180
283254,India,Phone,480,4,1920
283255,US,Tablet,780,4,3120
